#
# http://www.portaldalinguaportuguesa.org/index.php?action=gentilicos&act=list
#
# toponym;type;demonym:pos;holonym
# toponym (language variant);type;demonym:pos;holonym (country)
#
Espanha;país;hispano:ADJ;Europa
Espanha;país;hispano:N;Europa
Espinho;cidade;espinhense:ADJ;Aveiro (Portugal)
Espinho;cidade;espinhense:N;Aveiro (Portugal)
Espinho;vila;espinhense:ADJ;Braga (Portugal)
Espinho;vila;espinhense:N;Braga (Portugal)
Espírito Santo;estado;capixaba:ADJ;Brasil
Espírito Santo;estado;capixaba:N;Brasil
Espírito Santo;estado;espírito-santense:ADJ;Brasil
Espírito Santo;estado;espírito-santense:N;Brasil
Esposende;cidade;esposendense:ADJ;Braga (Portugal)
Esposende;cidade;esposendense:N;Braga (Portugal)
Estados Unidos;país;estado-unidense:ADJ;América
Estados Unidos;país;estado-unidense:N;América
Estados Unidos;país;ianque:ADJ;América
Estados Unidos;país;ianque:N;América
Estados Unidos;país;norte-americano:ADJ;América
Estados Unidos;país;norte-americano:N;América
Estagira;cidade;estagirita:ADJ;Macedónia
Estagira;cidade;estagirita:N;Macedónia
Estância Velha;cidade;estanciense:ADJ;Rio Grande do Sul (Brasil)
Estância Velha;cidade;estanciense:N;Rio Grande do Sul (Brasil)
Estarreja;cidade;estarrejense:ADJ;Aveiro (Portugal)
Estarreja;cidade;estarrejense:N;Aveiro (Portugal)
Esteio;cidade;esteiense:ADJ;Rio Grande do Sul (Brasil)
Esteio;cidade;esteiense:N;Rio Grande do Sul (Brasil)
Estocolmo;cidade;holmiense:ADJ;Suécia
Estocolmo;cidade;holmiense:N;Suécia
Estónia (Portugal);país;estoniano:ADJ;Europa
Estónia (Portugal);país;estoniano:N;Europa
Estónia (Portugal);país;estónio:ADJ;Europa
Estónia (Portugal);país;estónio:ADJ;Europa
Estrasburgo;cidade;estrasburguês:ADJ;França
Estrasburgo;cidade;estrasburguês:N;França
Estremadura;região;estremenho:ADJ;Espanha
Estremadura;região;estremenho:ADJ;Portugal
Estremadura;região;estremenho:N;Espanha
Estremadura;região;estremenho:N;Portugal
Estremoz;cidade;estremocense:ADJ;Évora (Portugal)
Estremoz;cidade;estremocense:N;Évora (Portugal)
Etiópia;país;etíope:ADJ;África
Etiópia;país;etíope:N;África
Europa;continente;europeu:ADJ;Mundo
Europa;continente;europeu:N;Mundo
Eusébio;cidade;eusebiano:ADJ;Ceará (Brasil)
Eusébio;cidade;eusebiano:N;Ceará (Brasil)
Évora;cidade;eborense:ADJ;Évora (Portugal)
Évora;cidade;eborense:N;Évora (Portugal)
Fafe;cidade;fafense:ADJ;Braga (Portugal)
Fafe;cidade;fafense:N;Braga (Portugal)
Faial;ilha;faialense:ADJ;Açores (Portugal)
Faial;ilha;faialense:N;Açores (Portugal)
Fão;vila;fangueiro:ADJ;Braga (Portugal)
Fão;vila;fangueiro:N;Braga (Portugal)
Faro;cidade;farense:ADJ;Faro (Portugal)
Faro;cidade;farense:N;Faro (Portugal)
Faros;ilha;fário:ADJ;Egipto
Faros;ilha;fário:N;Egipto
Faros;ilha;farita:ADJ;Egipto
Faros;ilha;farita:N;Egipto
Favência;cidade;faventino:ADJ;Grécia
Favência;cidade;faventino:N;Grécia
Feijó;cidade;feijoense:ADJ;Acre (Brasil)
Feijó;cidade;feijoense:N;Acre (Brasil)
Feira de Santana;cidade;feirense:ADJ;Bahia (Brasil)
Feira de Santana;cidade;feirense:N;Bahia (Brasil)
Felgueiras;cidade;felgueirense:ADJ;Porto (Portugal)
Felgueiras;cidade;felgueirense:N;Porto (Portugal)
Felixlândia;cidade;felixlandense:ADJ;Minas Gerais (Brasil)
Felixlândia;cidade;felixlandense:N;Minas Gerais (Brasil)
Ferreira do Zêzere;vila;ferreirense:ADJ;Santarém (Portugal)
Ferreira do Zêzere;vila;ferreirense:N;Santarém (Portugal)
Ferros;cidade;ferrense:ADJ;Minas Gerais (Brasil)
Ferros;cidade;ferrense:N;Minas Gerais (Brasil)
Figueira da Foz;cidade;figueirense:ADJ;Coimbra (Portugal)
Figueira da Foz;cidade;figueirense:N;Coimbra (Portugal)
Figueira da Foz;cidade;figueiroense:ADJ;Coimbra (Portugal)
Figueira da Foz;cidade;figueiroense:N;Coimbra (Portugal)
Fiji;país;fidjiano:ADJ;Oceânia
Fiji;país;fidjiano:N;Oceânia
Fiji;país;fijiano:ADJ;Oceânia
Fiji;país;fijiano:N;Oceânia
Filadélfia;cidade;filadelfiano:ADJ;Estados Unidos
Filadélfia;cidade;filadelfiano:N;Estados Unidos
Filadélfia;cidade;filadelfiense:ADJ;Estados Unidos
Filadélfia;cidade;filadelfiense:N;Estados Unidos
Filipinas;país;filipino:ADJ;Ásia
Filipinas;país;filipino:N;Ásia
Filisteia;cidade;filisteu:ADJ;Palestina
Filisteia;cidade;filisteu:N;Palestina
Filisteia;cidade;filistino:ADJ;Palestina
Filisteia;cidade;filistino:N;Palestina
Finlândia;país;finense:ADJ;Europa
Finlândia;país;finense:N;Europa
Finlândia;país;finês:ADJ;Europa
Finlândia;país;finês:N;Europa
Finlândia;país;fínico:ADJ;Europa
Finlândia;país;fínico:N;Europa
Finlândia;país;finlandês:ADJ;Europa
Finlândia;país;finlandês:N;Europa
Finlândia;país;fino:ADJ;Europa
Finlândia;país;fino:N;Europa
Flandres;região;flamengo:ADJ;Bélgica
Flandres;região;flamengo:N;Bélgica
Flandres;região;flandrense:ADJ;Bélgica
Flandres;região;flandrense:N;Bélgica
Flandres;região;flandrino:ADJ;Bélgica
Flandres;região;flandrino:N;Bélgica
Flandres;região;flandrisco:ADJ;Bélgica
Flandres;região;flandrisco:N;Bélgica
Florença;cidade;florentino:ADJ;Itália
Florença;cidade;florentino:N;Itália
Flores;ilha;florense:ADJ;Açores (Flores) (Portugal)
Flores;ilha;florense:N;Açores (Flores) (Portugal)
Flores;ilha;florentino:ADJ;Açores (Flores) (Portugal)
Flores;ilha;florentino:N;Açores (Flores) (Portugal)
Florestal;cidade;florestalense:ADJ;Minas Gerais (Brasil)
Florestal;cidade;florestalense:N;Minas Gerais (Brasil)
Florianópolis;cidade;florianopolitano:ADJ;Santa Catarina (Brasil)
Florianópolis;cidade;florianopolitano:N;Santa Catarina (Brasil)
Formosa;ilha;formosano:ADJ;Ásia
Formosa;ilha;formosano:N;Ásia
Formosa;ilha;formosino:ADJ;Ásia
Formosa;ilha;formosino:N;Ásia
Fornos de Algodres;vila;fornense:ADJ;Guarda (Portugal)
Fornos de Algodres;vila;fornense:N;Guarda (Portugal)
Fortaleza;cidade;fortalezense:ADJ;Ceará (Brasil)
Fortaleza;cidade;fortalezense:N;Ceará (Brasil)
Fortuna de Minas;cidade;fortunense:ADJ;Minas Gerais (Brasil)
Fortuna de Minas;cidade;fortunense:N;Minas Gerais (Brasil)
França;país;francês:ADJ;Europa
França;país;francês:N;Europa
Franco-Condado;região;franco-condês:ADJ;França
Franco-Condado;região;franco-condês:N;França
Freixo de Espada à Cinta;vila;freixiense:ADJ;Bragança (Portugal)
Freixo de Espada à Cinta;vila;freixiense:N;Bragança (Portugal)
Frísia;região;frisão:ADJ;Holanda
Frísia;região;frisão:N;Holanda
Frísia;região;frísio:ADJ;Holanda
Frísia;região;frísio:N;Holanda
Fronteira;vila;fronteirense:ADJ;Portalegre (Portugal)
Fronteira;vila;fronteirense:N;Portalegre (Portugal)
Funchal;cidade;funchalense:ADJ;Madeira (Portugal)
Funchal;cidade;funchalense:N;Madeira (Portugal)
Fundão;cidade;fundanense:ADJ;Castelo Branco (Portugal)
Fundão;cidade;fundanense:N;Castelo Branco (Portugal)
Gabão;cidade;gabaonita:ADJ;Palestina
Gabão;cidade;gabaonita:N;Palestina
Gabão;país;gabonense:ADJ;África
Gabão;país;gabonense:N;África
Gabão;país;gabonês:ADJ;África
Gabão;país;gabonês:N;África
Galiza;região;galaico:ADJ;Espanha
Galiza;região;galaico:N;Espanha
Galiza;região;galego:ADJ;Espanha
Galiza;região;galego:N;Espanha
Galiza;região;galiciano:ADJ;Espanha
Galiza;região;galiciano:N;Espanha
Galiza;região;galiziano:ADJ;Espanha
Galiza;região;galiziano:N;Espanha
Gâmbia;país;gambiano:ADJ;África
Gâmbia;país;gambiano:N;África
Gana;país;ganense:ADJ;África
Gana;país;ganense:N;África
Gana;país;ganês:ADJ;África
Gana;país;ganês:N;África
Gandra;cidade;gandrense:ADJ;Porto (Portugal)
Gandra;cidade;gandrense:N;Porto (Portugal)
Gasconha;região;gascão:ADJ;França
Gasconha;região;gascão:N;França
Gavião;vila;gavionense:ADJ;Portalegre (Portugal)
Gavião;vila;gavionense:N;Portalegre (Portugal)
Genebra;cidade;genebrense:ADJ;Suiça
Genebra;cidade;genebrense:N;Suiça
Genebra;cidade;genebrês:ADJ;Suiça
Genebra;cidade;genebrês:N;Suiça
Genebra;cidade;genebrino:ADJ;Suiça
Genebra;cidade;genebrino:N;Suiça
Génova;cidade;genovense:ADJ;Itália
Génova;cidade;genovês:ADJ;Itália
Génova;cidade;genovês:N;Itália
Génova;cidade;genuense:ADJ;Itália
Génova;cidade;genuense:N;Itália
Geórgia;país;georgiano:ADJ;Ásia
Geórgia;país;georgiano:N;Ásia
Gerês;região;geresano:ADJ;Portugal
Gerês;região;geresano:N;Portugal
Gerês;região;geresão:ADJ;Portugal
Gerês;região;geresão:N;Portugal
Gerês;região;geresiano:ADJ;Portugal
Gerês;região;geresiano:N;Portugal
Gerês;região;geresino:ADJ;Portugal
Gerês;região;geresino:N;Portugal
Gibraltar;região;gibraltarino:ADJ;Espanha
Gibraltar;região;gibraltarino:N;Espanha
Gibraltar;região;gibraltino:ADJ;Europa
Gibraltar;região;gibraltino:N;Europa
Goa;região;goanês:ADJ;Índia
Goa;região;goanês:N;Índia
Goa;região;goano:ADJ;Índia
Goa;região;goano:N;Índia
Goa;região;goense:ADJ;Índia
Goa;região;goense:N;Índia
Goa;região;goês:ADJ;Índia
Goa;região;goês:N;Índia
Goa;região;goiense:ADJ;Índia
Goa;região;goiense:N;Índia
Goiânia;cidade;goianiense:ADJ;Goiás (Brasil)
Goiânia;cidade;goianiense:N;Goiás (Brasil)
Goiás;estado;goiano:ADJ;Brasil
Goiás;estado;goiano:N;Brasil
Golegã;vila;goleganense:ADJ;Santarém (Portugal)
Golegã;vila;goleganense:N;Santarém (Portugal)
Gondomar;cidade;gondomarense:ADJ;Porto (Portugal)
Gondomar;cidade;gondomarense:N;Porto (Portugal)
Gouveia;cidade;gouveense:ADJ;Guarda (Portugal)
Gouveia;cidade;gouveense:N;Guarda (Portugal)
Gouveia;vila;gouveense:ADJ;Bragança (Portugal)
Gouveia;vila;gouveense:N;Bragança (Portugal)
Graciosa;ilha;graciosense:ADJ;Açores (Portugal)
Graciosa;ilha;graciosense:N;Açores (Portugal)
Granada;cidade;granadino:ADJ;Espanha
Granada;cidade;granadino:N;Espanha
Granada;país;granadino:ADJ;América
Granada;país;granadino:N;América
Grândola;vila;grandolense:ADJ;Setúbal (Portugal)
Grândola;vila;grandolense:N;Setúbal (Portugal)
Grécia;país;grego:ADJ;Europa
Grécia;país;grego:N;Europa
Grécia;país;helénico:ADJ;Europa
Grécia;país;helénico:ADJ;Europa
Grécia;país;helênico:ADJ;Europa
Grécia;país;helênico:ADJ;Europa
Grécia;país;heleno:ADJ;Europa
Grécia;país;heleno:N;Europa
Gronelândia;ilha;groenlandês:ADJ;América
Gronelândia;ilha;groenlandês:N;América
Guadalupe;arquipélago;guadalupense:ADJ;América
Guadalupe;arquipélago;guadalupense:N;América
Guadalupe;arquipélago;guadalupino:ADJ;América
Guadalupe;arquipélago;guadalupino:N;América
Guadramil;vila;guadramilês:ADJ;Bragança (Portugal)
Guadramil;vila;guadramilês:N;Bragança (Portugal)
Guaíba;cidade;guaibense:ADJ;Rio Grande do Sul (Brasil)
Guaíba;cidade;guaibense:N;Rio Grande do Sul (Brasil)
Guaíra;cidade;guairense:ADJ;São Paulo (Brasil)
Guaíra;cidade;guairense:N;São Paulo (Brasil)
Guaiúba;cidade;guaiubano:ADJ;Ceará (Brasil)
Guaiúba;cidade;guaiubano:N;Ceará (Brasil)
Guam;ilha;guamês:ADJ;Oceania
Guam;ilha;guamês:N;Oceania
Guam;região;guamês:ADJ;Oceânia
Guam;região;guamês:N;Oceânia
Guarda;cidade;egitaniense:ADJ;Guarda (Portugal)
Guarda;cidade;egitaniense:N;Guarda (Portugal)
Guarda;cidade;guardense:ADJ;Guarda (Portugal)
Guarda;cidade;guardense:N;Guarda (Portugal)
Guatemala;país;guatemalense:ADJ;América
Guatemala;país;guatemalense:N;América
Guatemala;país;guatemalteco:ADJ;América
Guatemala;país;guatemalteco:N;América
Guiana;país;guianense:ADJ;América
Guiana;país;guianense:N;América
Guiana;país;guianês:ADJ;América
Guiana;país;guianês:ADJ;América
Guiana Francesa;região;guianense:ADJ;América
Guiana Francesa;região;guianense:N;América
Guiana Francesa;região;guianês:ADJ;América
Guiana Francesa;região;guianês:ADJ;América
Guimarães;cidade;vimaranense:ADJ;Braga (Portugal)
Guimarães;cidade;vimaranense:N;Braga (Portugal)
Guiné;país;guineano:ADJ;África
Guiné;país;guineano:N;África
Guiné;país;guineense:ADJ;África
Guiné;país;guineense:N;África
Guiné Equatorial;país;guineense:ADJ;África
Guiné Equatorial;país;guineense:N;África
Guiné Equatorial;país;guinéu-equatoriano:ADJ;África
Guiné Equatorial;país;guinéu-equatoriano:N;África
Guiné-Bissau;país;guineense:ADJ;África
Guiné-Bissau;país;guineense:N;África
Guiné-Bissau;país;guinéu:ADJ;África
Guiné-Bissau;país;guinéu:N;África
Haco;região;muaco:ADJ;Angola
Haco;região;muaco:N;Angola
Haiti;país;haitiano:ADJ;América
Haiti;país;haitiano:N;América
Hamburgo;cidade;hamburguês:ADJ;Alemanha
Hamburgo;cidade;hamburguês:N;Alemanha
Hanôver;cidade;hanoveriano:ADJ;Alemanha
Hanôver;cidade;hanoveriano:N;Alemanha
Havaí (PB);ilha;havaiano:ADJ;América
Havaí (PB);ilha;havaiano:N;América
Havai (Portugal);ilha;havaiano:ADJ;América
Havai (Portugal);ilha;havaiano:N;América
Havana;cidade;havanês:ADJ;Cuba
Havana;cidade;havanês:N;Cuba
Hébridas;ilha;hebridense:ADJ;Reino Unido
Hébridas;ilha;hebridense:N;Reino Unido
Holanda;país;holandês:ADJ;Europa
Holanda;país;holandês:N;Europa
Holanda;país;neerlandês:ADJ;Europa
Holanda;país;neerlandês:N;Europa
Honduras;país;hondurenho:ADJ;América
Honduras;país;hondurenho:N;América
Horta;cidade;faialense:ADJ;Açores (Faial) (Portugal)
Horta;cidade;faialense:N;Açores (Faial) (Portugal)
Horta;cidade;hortense:ADJ;Açores (Faial) (Portugal)
Horta;cidade;hortense:N;Açores (Faial) (Portugal)
Hungria;país;húngaro:ADJ;Europa
Hungria;país;húngaro:N;Europa
Hungria;país;magiar:ADJ;Europa
Hungria;país;magiar:N;Europa
Ibertioga;cidade;ibertioguense:ADJ;Minas Gerais (Brasil)
Ibertioga;cidade;ibertioguense:N;Minas Gerais (Brasil)
Ibirité;cidade;ibiriteense:ADJ;Minas Gerais (Brasil)
Ibirité;cidade;ibiriteense:N;Minas Gerais (Brasil)
Idanha-a-Nova;vila;egitaniense:ADJ;Castelo Branco (Portugal)
Idanha-a-Nova;vila;egitaniense:N;Castelo Branco (Portugal)
Idanha-a-Nova;vila;idanhense:ADJ;Castelo Branco (Portugal)
Idanha-a-Nova;vila;idanhense:N;Castelo Branco (Portugal)
Idanha-a-Velha;vila;egitaniense:ADJ;Castelo Branco (Portugal)
Idanha-a-Velha;vila;egitaniense:N;Castelo Branco (Portugal)
Idanha-a-Velha;vila;idanhense:ADJ;Castelo Branco (Portugal)
Idanha-a-Velha;vila;idanhense:N;Castelo Branco (Portugal)
Idanha-a-Velha;vila;igeditano:ADJ;Castelo Branco (Portugal)
Idanha-a-Velha;vila;igeditano:N;Castelo Branco (Portugal)
Iémen;país;iemenita:ADJ;Ásia
Iémen;país;iemenita:N;Ásia
Iémen;país;sul-iemenita:ADJ;Ásia
Iémen;país;sul-iemenita:N;Ásia
Igarapé;cidade;igarapeense:ADJ;Minas Gerais (Brasil)
Igarapé;cidade;igarapeense:N;Minas Gerais (Brasil)
Ilhas Faroé;arquipélago;faroense:ADJ;Europa
Ilhas Faroé;arquipélago;faroense:N;Europa
Ilhas Norfolk;arquipélago;norfolquino:ADJ;Oceânia
Ilhas Norfolk;arquipélago;norfolquino:N;Oceânia
Ilhas Salomão;ilha;salomónico:ADJ;Oceania
Ilhas Salomão;ilha;salomónico:ADJ;Oceania
Ilhas Salomão;ilha;salomônico:ADJ;Oceania
Ilhas Salomão;ilha;salomônico:ADJ;Oceania
Ílhavo;cidade;ilhavense:ADJ;Aveiro (Portugal)
Ílhavo;cidade;ilhavense:N;Aveiro (Portugal)
Índia;país;hindu:ADJ;Ásia
Índia;país;hindu:N;Ásia
Índia;país;indiano:ADJ;Ásia
Índia;país;indiano:N;Ásia
Índia;país;índio:ADJ;Ásia
Índia;país;índio:N;Ásia
Indochina;região;indochinês:ADJ;Ásia
Indochina;região;indochinês:N;Ásia
Indonésia;país;indonésio:ADJ;Ásia
Indonésia;país;indonésio:N;Ásia
Inglaterra;região;bretão:ADJ;Reino Unido
Inglaterra;região;bretão:N;Reino Unido
Inglaterra;região;britânico:ADJ;Reino Unido
Inglaterra;região;britânico:N;Reino Unido
Inglaterra;região;inglês:ADJ;Reino Unido
Inglaterra;região;inglês:N;Reino Unido
Inimutaba;cidade;inimutabense:ADJ;Minas Gerais (Brasil)
Inimutaba;cidade;inimutabense:N;Minas Gerais (Brasil)
Insulíndia;região;insulindiano:ADJ;Ásia
Insulíndia;região;insulindiano:N;Ásia
Iorque;cidade;iorquino:ADJ;Reino Unido
Iorque;cidade;iorquino:N;Reino Unido
Irão;país;iraniano:ADJ;Ásia
Irão;país;iraniano:N;Ásia
Irão;país;irânico:ADJ;Ásia
Irão;país;irânico:N;Ásia
Iraque;país;iraquiano:ADJ;Ásia
Iraque;país;iraquiano:N;Ásia
Irlanda;país;irlandês:ADJ;Europa
Irlanda;país;irlandês:N;Europa
Irlanda do Norte;região;bretão:ADJ;Reino Unido
Irlanda do Norte;região;bretão:N;Reino Unido
Irlanda do Norte;região;britânico:ADJ;Reino Unido
Irlanda do Norte;região;britânico:N;Reino Unido
Irlanda do Norte;região;irlandês:ADJ;Reino Unido
Irlanda do Norte;região;irlandês:N;Reino Unido
Irlanda do Norte;região;norte-irlandês:ADJ;Reino Unido
Irlanda do Norte;região;norte-irlandês:N;Reino Unido
Islândia;país;islandês:ADJ;Europa
Islândia;país;islandês:N;Europa
Israel;país;israeliano:ADJ;Ásia
Israel;país;israeliano:N;Ásia
Israel;país;israelita:ADJ;Ásia
Israel;país;israelita:N;Ásia
Itabirito;cidade;itabiritense:ADJ;Minas Gerais (Brasil)
Itabirito;cidade;itabiritense:N;Minas Gerais (Brasil)
Itabuna;cidade;itabunense:ADJ;Bahia (Brasil)
Itabuna;cidade;itabunense:N;Bahia (Brasil)
Ítaca;ilha;itacense:ADJ;Grécia
Ítaca;ilha;itacense:N;Grécia
Itaguaí;cidade;itaguaiense:ADJ;Rio de Janeiro (Brasil)
Itaguaí;cidade;itaguaiense:N;Rio de Janeiro (Brasil)
Itaguara;cidade;itaguarense:ADJ;Minas Gerais (Brasil)
Itaguara;cidade;itaguarense:N;Minas Gerais (Brasil)
Itália;país;italiano:ADJ;Europa
Itália;país;italiano:N;Europa
Itambé do Mato Dentro;cidade;itambeense:ADJ;Minas Gerais (Brasil)
Itambé do Mato Dentro;cidade;itambeense:N;Minas Gerais (Brasil)
Itatiaiuçu;cidade;itatiaiuçuense:ADJ;Minas Gerais (Brasil)
Itatiaiuçu;cidade;itatiaiuçuense:N;Minas Gerais (Brasil)
Itaverava;cidade;itaveravense:ADJ;Minas Gerais (Brasil)
Itaverava;cidade;itaveravense:N;Minas Gerais (Brasil)
Jamaica;país;jamaicano:ADJ;América
Jamaica;país;jamaicano:N;América
Japão;país;japonês:ADJ;Ásia
Japão;país;japonês:N;Ásia
Japão;país;japónico:ADJ;Ásia
Japão;país;japônico:ADJ;Ásia
Japão;país;nipónico:ADJ;Ásia
Japão;país;nipónico:ADJ;Ásia
Japão;país;nipônico:ADJ;Ásia
Japão;país;nipônico:ADJ;Ásia
Java;ilha;jau:ADJ;Indonésia
Java;ilha;jau:N;Indonésia
Java;ilha;javanês:ADJ;Indonésia
Java;ilha;javanês:N;Indonésia
Jeceaba;cidade;jeceabano:ADJ;Minas Gerais (Brasil)
Jeceaba;cidade;jeceabano:N;Minas Gerais (Brasil)
Jeceaba;cidade;jeceabense:ADJ;Minas Gerais (Brasil)
Jeceaba;cidade;jeceabense:N;Minas Gerais (Brasil)
Jerez;cidade;jereziano:ADJ;México
Jerez;cidade;jereziano:N;México
Jerusalém;cidade;hierosolimita:ADJ;Israel
Jerusalém;cidade;hierosolimita:N;Israel
Jerusalém;cidade;hierosolimitano:ADJ;Israel
Jerusalém;cidade;hierosolimitano:N;Israel
Jerusalém;cidade;jerosolimita:ADJ;Ásia
Jerusalém;cidade;jerosolimita:N;Ásia
João Pessoa;cidade;pessoense:ADJ;Paraíba (Brasil)
João Pessoa;cidade;pessoense:N;Paraíba (Brasil)
Joinville;cidade;joinvilense:ADJ;Santa Catarina (Brasil)
Joinville;cidade;joinvilense:N;Santa Catarina (Brasil)
Jordânia;país;jordano:ADJ;Ásia
Jordânia;país;jordano:N;Ásia
Juatuba;cidade;juatubense:ADJ;Minas Gerais (Brasil)
Juatuba;cidade;juatubense:N;Minas Gerais (Brasil)
Juiz de Fora;cidade;juiz-de-forano:ADJ;Minas Gerais (Brasil)
Juiz de Fora;cidade;juiz-de-forano:N;Minas Gerais (Brasil)
Juiz de Fora;cidade;juiz-forano:ADJ;Minas Gerais (Brasil)
Juiz de Fora;cidade;juiz-forano:N;Minas Gerais (Brasil)
Juiz de Fora;cidade;juiz-forense:ADJ;Minas Gerais (Brasil)
Juiz de Fora;cidade;juiz-forense:N;Minas Gerais (Brasil)
Jutlândia;região;jutlandês:ADJ;Dinamarca
Jutlândia;região;jutlandês:N;Dinamarca
Kosovo;região;kosovar:ADJ;Sérvia e Montenegro
Kosovo;região;kosovar:N;Sérvia e Montenegro
Koweit;país;cuwaitiano:ADJ;Ásia
Koweit;país;cuwaitiano:N;Ásia
Koweit;país;kowaitiano:ADJ;Ásia
Koweit;país;kowaitiano:N;Ásia
Koweit;país;kuwaitiano:ADJ;Ásia
Koweit;país;kuwaitiano:N;Ásia
La Paz;cidade;pacenho:ADJ;Bolívia
La Paz;cidade;pacenho:N;Bolívia
La Plata;cidade;laplatense:ADJ;Argentina
La Plata;cidade;laplatense:N;Argentina
La Plata;cidade;platense:ADJ;Argentina
La Plata;cidade;platense:N;Argentina
La Plata;cidade;platino:ADJ;Argentina
La Plata;cidade;platino:N;Argentina
Lácio;região;ametino:ADJ;Itália
Lácio;região;ametino:N;Itália
Lagoa;cidade;lagoense:ADJ;Faro (Portugal)
Lagoa;cidade;lagoense:ADJ;Paraíba (Brasil)
Lagoa;cidade;lagoense:N;Faro (Portugal)
Lagoa;cidade;lagoense:N;Paraíba (Brasil)
Lagoa;vila;lagoense:ADJ;Açores (São Miguel) (Portugal)
Lagoa;vila;lagoense:N;Açores (São Miguel) (Portugal)
Lagoa d'Anta;cidade;lagoense:ADJ;Rio Grande do Norte (Brasil)
Lagoa d'Anta;cidade;lagoense:N;Rio Grande do Norte (Brasil)
Lagoa de Dentro;cidade;lagoense:ADJ;Paraíba (Brasil)
Lagoa de Dentro;cidade;lagoense:N;Paraíba (Brasil)
Lagoa de Pedras;cidade;lagoense:ADJ;Rio Grande do Norte (Brasil)
Lagoa de Pedras;cidade;lagoense:N;Rio Grande do Norte (Brasil)
Lagoa de Velhos;cidade;lagoense:ADJ;Rio Grande do Norte (Brasil)
Lagoa de Velhos;cidade;lagoense:N;Rio Grande do Norte (Brasil)
Lagoa do Itaenga;cidade;lagoense:ADJ;Pernambuco (Brasil)
Lagoa do Itaenga;cidade;lagoense:N;Pernambuco (Brasil)
Lagoa do Ouro;cidade;lagoense:ADJ;Pernambuco (Brasil)
Lagoa do Ouro;cidade;lagoense:N;Pernambuco (Brasil)
Lagoa dos Gatos;cidade;lagoense:ADJ;Pernambuco (Brasil)
Lagoa dos Gatos;cidade;lagoense:N;Pernambuco (Brasil)
Lagoa dos Patos;cidade;lagoense:ADJ;Minas Gerais (Brasil)
Lagoa dos Patos;cidade;lagoense:N;Minas Gerais (Brasil)
Lagoa Dourada;cidade;lagoense:ADJ;Minas Gerais (Brasil)
Lagoa Dourada;cidade;lagoense:N;Minas Gerais (Brasil)
Lagoa Formosa;cidade;lagoense:ADJ;Minas Gerais (Brasil)
Lagoa Formosa;cidade;lagoense:N;Minas Gerais (Brasil)
Lagoa Salgada;cidade;lagoense:ADJ;Rio Grande do Norte (Brasil)
Lagoa Salgada;cidade;lagoense:N;Rio Grande do Norte (Brasil)
Lagoa Santa;cidade;lagoa-santense:ADJ;Minas Gerais (Brasil)
Lagoa Santa;cidade;lagoa-santense:N;Minas Gerais (Brasil)
Lagos;cidade;lacobricense:ADJ;Faro (Portugal)
Lagos;cidade;lacobricense:N;Faro (Portugal)
Lagos;cidade;lacobrigense:ADJ;Faro (Portugal)
Lagos;cidade;lacobrigense:ADJ;Nigéria
Lagos;cidade;lacobrigense:N;Faro (Portugal)
Lagos;cidade;lacobrigense:N;Nigéria
Lajes das Flores;vila;lajense:ADJ;Açores (Flores) (Portugal)
Lajes das Flores;vila;lajense:N;Açores (Flores) (Portugal)
Lambari;cidade;lambariense:ADJ;Minas Gerais (Brasil)
Lambari;cidade;lambariense:N;Minas Gerais (Brasil)
Lamego;cidade;lamecense:ADJ;Viseu (Portugal)
Lamego;cidade;lamecense:N;Viseu (Portugal)
Lancastre;cidade;lancastriano:ADJ;Reino Unido
Lancastre;cidade;lancastriano:N;Reino Unido
Landas;região;landês:ADJ;França
Landas;região;landês:N;França
Languedoque;região;languedociano:ADJ;França
Languedoque;região;languedociano:N;França
Laos;país;laociano:ADJ;Ásia
Laos;país;laociano:N;Ásia
Laos;país;laosiano:ADJ;Ásia
Laos;país;laosiano:N;Ásia
Laos;país;lausiano:ADJ;Ásia
Laos;país;lausiano:N;Ásia
Lapónia;região;lapão:ADJ;Europa
Lapónia;região;lapão:N;Europa
Leão;cidade;leonês:ADJ;Espanha
Leão;cidade;leonês:N;Espanha
Leiria;cidade;leiriense:ADJ;Leiria (Portugal)
Leiria;cidade;leiriense:N;Leiria (Portugal)
Lesbos;ilha;lesbiano:ADJ;Grécia
Lesbos;ilha;lesbiano:N;Grécia
Lesbos;ilha;lésbico:ADJ;Grécia
Lesbos;ilha;lésbico:N;Grécia
Lesoto;país;lesotiano:ADJ;África
Lesoto;país;lesotiano:N;África
Letónia;país;letão:ADJ;Europa
Letónia;país;letão:N;Europa
Levante;região;levantino:ADJ;Ásia
Levante;região;levantino:N;Ásia
Lião;cidade;lionês:ADJ;França
Lião;cidade;lionês:N;França
Lião;cidade;lugdunense:ADJ;França
Lião;cidade;lugdunense:N;França
Líbano;país;libanês:ADJ;Ásia
Líbano;país;libanês:N;Ásia
Libéria;país;liberiano:ADJ;África
Libéria;país;liberiano:N;África
Líbia;país;líbico:ADJ;África
Líbia;país;líbico:N;África
Líbia;país;líbio:ADJ;África
Líbia;país;líbio:N;África
Ligúria;região;lígure:ADJ;Itália
Ligúria;região;lígure:N;Itália
Lima;cidade;limenho:ADJ;Peru
Lima;cidade;limenho:N;Peru
Limburgo;região;limburguês:ADJ;Holanda
Limburgo;região;limburguês:N;Holanda
Limeira;cidade;limeirense:ADJ;São Paulo (Brasil)
